date,id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_hazardous,miss_distance_km,relative_velocity_kph
2020-10-04,54016460,(2020 GA1),24.8,0.0291443905,0.0651688382,False,25877656.978144258,30428.0540742089
2020-10-04,54054367,(2020 SA),24.36,0.0356906927,0.079806815,False,10530048.495612703,39684.8670347171
2020-10-04,54055066,(2020 TW1),27.5,0.008405334,0.0187948982,False,1085585.112933921,25796.6057352047
2020-10-04,54055084,(2020 TK2),25.4,0.022108281,0.0494356193,False,5676173.446233907,29066.3699795974
2020-10-04,54055027,(2020 TV),25.6,0.0201629919,0.0450858206,False,1592785.27685144,70044.9151934218
2020-10-04,54055034,(2020 TC1),20.8,0.1838886721,0.411187571,False,38569007.057256217,47132.5559382101
2020-10-04,54055085,(2020 TL2),24.5,0.0334622374,0.0748238376,False,8548830.628930758,38815.0281298778
2020-10-04,54073327,(2020 TY6),23.1,0.063760979,0.1425738833,False,38447032.822906179,40834.4147047512
2020-10-04,54075317,(2020 UR1),25.5,0.0211132445,0.0472106499,False,4643087.431888862,26176.9738530583
2020-10-04,54235681,(2022 AM3),26.57,0.0128989683,0.02884297,False,28933295.064807775,20775.8066710296
2020-10-04,54358575,(2023 JA3),29.73,0.0030099202,0.0067303861,False,34402758.377975829,17714.0809494281
2020-10-03,54017616,(2015 VA185),21.5,0.1332155667,0.2978790628,False,73713003.358560011,60438.811950418
2020-10-03,3753287,(2016 JU28),27.7,0.0076657557,0.0171411509,False,44084510.356579092,27725.2457297053
2020-10-03,3831165,(2018 SQ3),22.32,0.0913177026,0.2041925905,False,32431556.776840586,51764.2304333612
2020-10-03,54016237,(2020 FT1),22.4,0.0880146521,0.1968067451,False,24991648.648242045,25281.4147877195
2020-10-03,54016811,(2020 HA8),22.3,0.0921626549,0.2060819612,False,62992038.255730539,43935.3591446542
2020-10-03,54051098,(2020 PX4),21.37,0.1414343753,0.3162568776,False,49690186.793921441,8725.5259737168
2020-10-03,54054403,(2020 RS8),24.7,0.0305179233,0.0682401509,False,23136162.944324112,23713.4218089592
2020-10-03,54054457,(2020 SY),21.9,0.1108038821,0.2477650126,False,46135996.048215755,65816.6202068116
2020-10-03,54054599,(2020 SY3),25.7,0.0192555078,0.0430566244,False,6351968.898702939,28009.611019193
2020-10-03,54054774,(2020 TK),24.8,0.0291443905,0.0651688382,False,5000341.237568216,55074.7412111038
2020-10-03,54055073,(2020 TA2),23.6,0.0506471459,0.1132504611,False,23856424.98735024,34885.4385689558
2020-10-03,54062087,(2020 TY4),24.02,0.0417402433,0.0933340215,False,12164734.520194147,36681.0282628481
2020-10-03,54200007,(2021 SG1),25.56,0.02053785,0.0459240286,False,54335404.439639955,64729.1471946818
2020-10-03,54207058,(2021 TJ10),28.98,0.0042516252,0.0095069231,False,5420671.803309897,20990.6775557686
2020-10-03,54356839,(2023 HX4),19.99,0.2670268771,0.5970902489,True,69517553.459291576,83807.1571487486
2020-10-03,54375122,(2023 NN1),27.16,0.009830033,0.0219806221,False,59552561.161352311,16986.318308095
2020-10-03,54433736,(2024 GX3),29.71,0.0030377706,0.0067926616,False,11395160.531279919,30272.615873161
2020-10-03,54549683,(2025 SB29),25.63,0.0198863453,0.04446722,False,21338206.672092314,40514.2139802449
2020-10-05,3619731,(2012 XM55),27.9,0.0069912523,0.0156329154,False,26465168.175139584,12099.3817358948
2020-10-05,3634185,(2013 GY7),20.4,0.2210828104,0.4943561926,True,15310656.192984559,63845.8681524869
2020-10-05,3634943,(2013 HL),21.68,0.1226182113,0.2741826558,False,65386627.17084496,32658.0680286578
2020-10-05,3761752,(2016 UR41),28.0,0.0066765941,0.0149293183,False,50437270.179220721,73259.382621699
2020-10-05,3797706,(2018 BQ),25.7,0.0192555078,0.0430566244,False,61394688.957302417,20239.42822972
2020-10-05,54006021,(2020 DP4),25.18,0.0244655496,0.0547066321,False,63142033.487592833,26224.1016626017
2020-10-05,54016341,(2020 FF4),27.9,0.0069912523,0.0156329154,False,12685741.864402677,12954.5177824483
2020-10-05,54017093,(2020 HU10),21.3,0.1460679643,0.3266178974,False,53005236.428399075,61824.5492371301
2020-10-05,54049767,(2020 OF4),22.7,0.0766575574,0.1714115092,False,44990632.733454072,42886.8750792215
2020-10-05,54053851,(2020 RV2),25.5,0.0211132445,0.0472106499,False,5683473.074300557,14959.0282144437
2020-10-05,54054454,(2020 SR),24.35,0.0358554334,0.0801751865,False,9042088.645358952,65718.0799665552
2020-10-05,54054512,(2020 SY1),23.5,0.0530340723,0.1185877909,False,36879290.409010183,14733.7247223878
2020-10-05,54054775,(2020 TL),25.8,0.0183888672,0.0411187571,False,7833228.963469379,31110.648903727
2020-10-05,54054780,(2020 TQ),26.8,0.0116025908,0.0259441818,False,4426673.22907121,28916.8481996261
2020-10-05,54055028,(2020 TW),27.6,0.0080270317,0.0179489885,False,1993266.748407911,20553.8502499295
2020-10-05,54075576,(2020 UH2),23.4,0.0555334912,0.1241766613,False,32751181.078375241,22762.9224954885
2020-10-05,54087861,(2020 VA6),23.5,0.0530340723,0.1185877909,False,23739099.820965979,25702.0707905036
2020-10-05,54278445,(2022 JU1),24.98,0.0268259417,0.0599846292,False,35858936.444984033,27104.6801822273
2020-10-05,54308062,(2022 SY11),24.42,0.0347180222,0.0776318577,False,45198989.086360766,43830.0825710677
2020-10-05,54320200,(2022 UU9),27.47,0.0085222639,0.0190563613,False,61050906.798851451,85913.0267421046
2020-10-05,54357099,(2023 HE6),24.36,0.0356906927,0.079806815,False,73314413.776466495,72377.2179508572
2020-10-05,54389194,(2023 SG7),23.65,0.0494942761,0.1106725658,False,40848955.878315859,46532.6842888948
2020-10-02,3547175,(2010 SX11),24.8,0.0291443905,0.0651688382,False,20287239.538501696,38332.5580780636
2020-10-02,3557844,(2011 DW),22.7,0.0766575574,0.1714115092,False,55420452.900134825,65325.711125349
2020-10-02,3581506,(2011 TB4),25.4,0.022108281,0.0494356193,False,20519784.954440383,62111.3676456319
2020-10-02,3662200,(2014 DH),26.6,0.0127219879,0.0284472297,False,53234128.335237048,47044.2438610909
2020-10-02,3666733,(2014 FA44),24.8,0.0291443905,0.0651688382,False,68993506.136766776,24750.8562411179
2020-10-02,3694987,(2014 UR116),19.8,0.2914439045,0.6516883822,True,31201350.645765399,60412.637733647
2020-10-02,3824091,(2018 JF2),24.1,0.040230458,0.0899580388,False,67431441.620267908,58993.6891125967
2020-10-02,3830856,(2018 SK1),22.45,0.086011194,0.1923268766,False,35615147.746809117,37912.8617063597
2020-10-02,3836938,(2018 XY5),25.59,0.0202560601,0.0452939273,False,50102326.367647864,45187.8307809347
2020-10-02,54016746,(2020 HB6),24.2,0.0384197891,0.0859092601,False,60985198.687054759,22143.1443965288
2020-10-02,54017132,(2020 KW1),28.8,0.0046190746,0.0103285648,False,58483125.991192749,13598.6324624909
2020-10-02,54017087,(2020 KU),28.53,0.0052306418,0.0116960705,False,44879073.727210239,14828.6639942822
2020-10-02,54051174,(2020 PO6),22.9,0.0699125232,0.1563291544,False,42535192.281714213,15848.3570763397
2020-10-02,54053928,(2020 RS3),22.81,0.0728710415,0.1629446024,False,32029414.24533457,48946.2775306294
2020-10-02,54053935,(2020 RZ3),24.9,0.0278326768,0.0622357573,False,5989316.898763996,47724.0737411549
2020-10-02,54054746,(2020 TE),24.77,0.0295498293,0.0660754271,False,7348624.675187927,26109.0518976112
2020-10-02,54065899,(2020 TQ5),25.1,0.0253837029,0.0567596853,False,14709975.46165931,28027.1315160236
2020-10-02,54268433,(2022 GB),29.42,0.0034718022,0.0077631858,False,20016826.832603945,41489.2268798342
2020-10-02,54310126,(2022 SF25),26.3,0.0146067964,0.0326617897,False,41740311.539201861,76154.8183232872
2020-10-02,54356985,(2023 HL5),27.52,0.0083282735,0.0186225856,False,69629124.837279258,76189.4148867487
2020-10-02,2672457,672457 (2014 UR116),19.8,0.2914439045,0.6516883822,True,31201350.675684973,60412.6376771364
2020-10-01,2482718,482718 (2013 ET9),21.1,0.160160338,0.358129403,False,47764221.838379119,26889.1337772948
2020-10-01,2523605,523605 (2004 RX10),21.49,0.1338304618,0.2992540101,False,65093623.58588,83649.3902072597
2020-10-01,3561772,(2011 GW9),28.1,0.0063760979,0.0142573883,False,65221756.570060707,26647.4060953191
2020-10-01,3838127,(2019 CR1),23.8,0.046190746,0.1032856481,False,33585338.352701631,55488.0651046704
2020-10-01,3838870,(2019 DY1),25.46,0.021505769,0.0480883614,False,70231238.596520811,70811.5820661414
2020-10-01,3892678,(2019 VT2),24.37,0.0355267088,0.079440136,False,40490516.853591856,23503.3007213539
2020-10-01,54016425,(2020 FW6),23.22,0.0603330078,0.1349087066,False,49944164.962056945,46546.2949203554
2020-10-01,54053919,(2020 RJ3),23.41,0.0552783379,0.1236061213,False,5847721.871538155,55640.69067389
2020-10-01,54054324,(2020 RS6),23.6,0.0506471459,0.1132504611,False,29726890.641938531,23563.5969307908
2020-10-01,54054651,(2020 SB5),24.8,0.0291443905,0.0651688382,False,11818562.446011209,42073.2185161788
2020-10-01,54054686,(2020 SU5),26.8,0.0116025908,0.0259441818,False,2081744.583525397,33854.8612227729
2020-10-01,54054611,(2020 SM4),27.7,0.0076657557,0.0171411509,False,3127362.815354591,27424.5961621251
2020-10-01,54054715,(2020 SW6),28.8,0.0046190746,0.0103285648,False,1078484.390195223,7604.100391189
2020-10-01,54054709,(2020 SN6),28.84,0.004534767,0.0101400473,False,976245.869804722,20797.8419818653
2020-10-01,54054781,(2020 TR),24.7,0.0305179233,0.0682401509,False,3484613.165323148,22204.0332397681
2020-10-01,54054739,(2020 TA),25.5,0.0211132445,0.0472106499,False,220676.575249266,42865.2386332114
2020-10-01,54087862,(2020 US7),25.8,0.0183888672,0.0411187571,False,11538600.803352849,19998.0888793676
2020-10-01,54132973,(2021 FE3),24.16,0.0391340663,0.0875064325,False,49838965.091990646,26752.9073759076
2020-10-01,54134398,(2021 GJ),25.84,0.0180532326,0.0403682552,False,49774656.154112277,31472.9441589968
2020-10-01,54276150,(2022 HM),27.55,0.0082140053,0.0183670741,False,42962263.09916704,79196.3471509333
2020-10-01,54304749,(2022 SY1),22.46,0.0856160085,0.1914432149,False,46647159.418744462,78026.7958750991
2020-10-01,54312823,(2022 TD),27.73,0.0075605776,0.0169059655,False,17097941.200355647,47549.6389459411
2020-10-01,54317182,(2022 UG2),27.11,0.0100590039,0.0224926165,False,69282704.310953824,77664.9434051257
2020-10-01,54354359,(2023 GU1),26.71,0.0120935826,0.0270420729,False,4723044.202250722,24859.9033987371
2020-09-30,3562834,(2011 GD60),21.88,0.1118291378,0.250057554,False,17487326.7884572,15005.6613281467
2020-09-30,3648735,(2013 TD),26.6,0.0127219879,0.0284472297,False,1682568.473062972,28682.5982377852
2020-09-30,3730802,(2015 TT238),24.62,0.0316632126,0.0708010957,False,13530843.509461249,25803.0539558455
2020-09-30,3752571,(2016 HJ19),20.68,0.1943367684,0.4345502246,False,59974129.544749733,88658.2544028757
2020-09-30,3760586,(2016 TL18),21.61,0.1266353563,0.283165265,False,51243802.680953337,51622.4960099467
2020-09-30,3785705,(2017 SS32),22.8,0.0732073989,0.1636967205,False,45431044.255119676,90832.2211860293
2020-09-30,3781246,(2017 QG33),23.5,0.0530340723,0.1185877909,False,38832677.02811818,56995.5101005228
2020-09-30,3829424,(2018 RO5),25.61,0.0200703514,0.0448786701,False,22749160.285734002,17498.9453517719
2020-09-30,3841762,(2019 JZ2),26.85,0.0113384836,0.0253536201,False,47853758.213064938,104116.568468377
2020-09-30,54051037,(2020 PK2),21.49,0.1338304618,0.2992540101,False,51597843.782615719,5107.8043545007
2020-09-30,54053926,(2020 RP3),25.6,0.0201629919,0.0450858206,False,12605572.425708825,12416.5721864032
2020-09-30,54054317,(2020 RL6),21.5,0.1332155667,0.2978790628,False,60663967.97367247,66588.3300202344
2020-09-30,54054465,(2020 RU9),23.4,0.0555334912,0.1241766613,False,54220679.882627774,41096.8681846445
2020-09-30,54054452,(2020 SQ),27.26,0.0093876087,0.0209913311,False,2184539.593032511,21323.6907596124
2020-09-30,54054532,(2020 SO2),24.8,0.0291443905,0.0651688382,False,6916290.735392334,53126.6023131966
2020-09-30,54054667,(2020 SM5),24.66,0.0310852938,0.0695088301,False,8651093.473934921,37351.3026062686
2020-09-30,54054687,(2020 SV5),26.2,0.0152951935,0.0342010925,False,1288280.487962584,49486.2322637621
2020-09-30,54054740,(2020 TC),24.2,0.0384197891,0.0859092601,False,5170867.041752718,72860.1629261494
2020-09-30,54054778,(2020 TO),23.3,0.058150704,0.130028927,False,28536509.423589441,34021.538363076
2020-09-30,54055064,(2020 TU1),24.96,0.0270741591,0.0605396602,False,4921496.473053427,28701.7085582454
2020-09-30,54075307,(2020 TG8),24.07,0.0407901194,0.0912094798,False,33613656.346865198,19025.4443917603
2020-09-30,54075593,(2020 UX2),23.4,0.0555334912,0.1241766613,False,14628838.139706345,35417.3464346717
2020-09-30,54132431,(2021 FD2),26.7,0.0121494041,0.0271668934,False,21467656.3718454,16494.7774727626
2020-09-30,54142840,(2021 JL),26.01,0.0166937912,0.0373284519,False,40494457.381165952,19773.3403540222
2020-09-30,54195874,(2021 RO10),24.93,0.0274507982,0.0613818507,False,28345926.404662985,34239.5423451823
2020-09-30,54213628,(2021 UQ4),24.3,0.0366906138,0.0820427065,False,18773874.708688379,42532.7448794767
2020-09-30,54386836,(2023 SO4),27.52,0.0083282735,0.0186225856,False,25242719.890406857,35800.7132095994
2020-09-30,54423832,(2024 CT),26.82,0.0114962176,0.0257063241,False,18689459.188770956,42232.716449158
2020-10-08,3430386,(2008 TY9),25.0,0.02658,0.0594346868,False,6979855.827781702,20679.3203133871
2020-10-08,3546704,(2010 SF),25.4,0.022108281,0.0494356193,False,19285441.978506299,27590.3737987596
2020-10-08,3635076,(2013 HS11),22.7,0.0766575574,0.1714115092,False,72287393.252639961,29200.4497788381
2020-10-08,54016427,(2020 FY6),25.1,0.0253837029,0.0567596853,False,27384885.886761868,27652.7227861815
2020-10-08,54016520,(2020 GX2),26.5,0.0133215567,0.0297879063,False,34220441.149999631,42783.2926247869
2020-10-08,54054360,(2020 RQ7),22.9,0.0699125232,0.1563291544,False,49688992.075412047,13579.9343839114
2020-10-08,54054598,(2020 SX3),24.2,0.0384197891,0.0859092601,False,1698812.827053088,39167.4901488548
2020-10-08,54054711,(2020 SR6),25.7,0.0192555078,0.0430566244,False,2703201.19776008,18917.694762914
2020-10-08,54055059,(2020 TP1),26.71,0.0120935826,0.0270420729,False,386572.819030239,58762.7418176262
2020-10-08,54055040,(2020 TJ1),24.4,0.0350392641,0.0783501764,False,15548903.681336166,53516.2393663776
2020-10-08,54055075,(2020 TD2),25.5,0.0211132445,0.0472106499,False,1555362.083129258,57454.5464900233
2020-10-08,54055103,(2020 TW2),26.85,0.0113384836,0.0253536201,False,1910189.740472526,32218.6625087432
2020-10-08,54062093,(2020 TB5),27.2,0.0096506147,0.0215794305,False,5830909.344837779,17090.3729495234
2020-10-08,54087746,(2020 VD3),23.8,0.046190746,0.1032856481,False,17646411.70657899,23978.6496524593
2020-10-08,54136768,(2021 GE8),25.76,0.0187307418,0.0418832119,False,54377848.392195716,25491.2493966555
2020-10-08,54309259,(2022 SU21),24.51,0.0333084924,0.0744800533,False,1102343.350567274,71151.7380317856
2020-10-08,54435209,(2023 MJ20),30.78,0.0018559017,0.0041499224,False,41037472.935697828,42167.3081263474
2020-10-08,54541327,(2025 QD2),25.39,0.0222103282,0.0496638037,False,15443768.108434393,24788.4999638204
2020-10-07,3529587,(2010 LJ61),21.0,0.1677084622,0.3750075218,False,23632966.834185555,45758.0993744686
2020-10-07,3743127,(2016 CZ192),24.6,0.0319561887,0.0714562102,False,57767504.997686566,49103.0951434816
2020-10-07,3869331,(2019 SB6),26.78,0.0117099483,0.0261842403,False,4554137.735169822,27280.0150766056
2020-10-07,54053827,(2020 RK2),24.29,0.0368599699,0.0824213984,False,3826856.335686489,24032.5296796719
2020-10-07,54053927,(2020 RR3),22.27,0.0934447651,0.2089488469,False,32052681.007578439,28992.8233333234
2020-10-07,54054706,(2020 SK6),23.4,0.0555334912,0.1241766613,False,23204460.699969013,51811.8400911719
2020-10-07,54054738,(2020 TB),24.75,0.0298232505,0.0666868155,False,4415464.474023377,27928.784169727
2020-10-07,54054779,(2020 TP),23.7,0.0483676488,0.1081533507,False,10753689.203058149,40780.2214376683
2020-10-07,54055060,(2020 TQ1),24.2,0.0384197891,0.0859092601,False,9561953.375996209,23807.2398723154
2020-10-07,54055063,(2020 TT1),27.0,0.0105816886,0.023661375,False,1192982.291474567,50275.7488132128
2020-10-07,54068386,(2020 TL6),24.1,0.040230458,0.0899580388,False,24040710.833536916,28024.0481261979
2020-10-07,54073337,(2020 TJ7),26.5,0.0133215567,0.0297879063,False,2825394.159155845,36196.2653654531
2020-10-07,54073355,(2020 UM),23.75,0.0472666667,0.1056914799,False,34840749.316346111,60222.2527696198
2020-10-07,54075551,(2020 UE2),26.6,0.0127219879,0.0284472297,False,1700303.240712324,20982.3131289442
2020-10-07,54153124,(2021 LK),26.75,0.0118728499,0.0265484994,False,41760979.517167664,31368.5503539801
2020-10-07,54213610,(2021 UY3),24.07,0.0407901194,0.0912094798,False,18831957.577694579,30977.6381335515
2020-10-07,54311856,(2022 SM48),24.43,0.0345585074,0.0772751717,False,34653876.773389265,66305.9858737003
2020-10-07,54435949,(2024 HZ),28.69,0.0048590904,0.0108652564,False,4215114.793596314,27043.6413463554
2020-10-07,54439320,(2024 JD),27.61,0.0079901508,0.0178665204,False,60680933.464194921,23675.1071002064
2020-10-09,2408792,408792 (2000 GF2),20.56,0.2053784995,0.459240286,True,66437151.195544638,86851.597245259
2020-10-09,3293285,(2005 TE45),23.3,0.058150704,0.130028927,False,63767828.440057516,47771.5882257979
2020-10-09,3471660,(2009 UM),21.05,0.1638909515,0.3664713084,False,34858815.413357939,42492.2792863705
2020-10-09,3646076,(2013 HT150),24.4,0.0350392641,0.0783501764,False,23284628.074212259,69200.2447415489
2020-10-09,3651205,(2013 UB),26.6,0.0127219879,0.0284472297,False,9766075.914704672,22922.2280285326
2020-10-09,3760437,(2016 TH10),24.82,0.0288771931,0.0645713667,False,14866190.04544941,38277.8153159666
2020-10-09,3789431,(2017 VG15),24.79,0.0292789148,0.0654696439,False,65473429.300381428,74449.9535359914
2020-10-09,3831072,(2018 SL3),24.5,0.0334622374,0.0748238376,False,10109394.439436934,56669.6975344301
2020-10-09,54016951,(2020 JC),25.0,0.02658,0.0594346868,False,44377329.09841588,44097.7899925825
2020-10-09,54053780,(2020 RO1),25.3,0.0231502122,0.0517654482,False,6679270.637724929,11570.4514169096
2020-10-09,54054608,(2020 SJ4),24.3,0.0366906138,0.0820427065,False,18077708.843376761,7864.7413377205
2020-10-09,54055032,(2020 TA1),25.8,0.0183888672,0.0411187571,False,5945039.070799266,25417.5402178888
2020-10-09,54055102,(2020 TV2),26.05,0.0163890951,0.0366471308,False,2471791.139895971,48900.4251239455
2020-10-09,54055105,(2020 TY2),25.01,0.026457876,0.0591616093,False,8161052.619540225,48816.156682831
2020-10-09,54055120,(2020 TR3),25.46,0.021505769,0.0480883614,False,5091066.631084582,52954.758162482
2020-10-09,54062079,(2020 TO4),26.7,0.0121494041,0.0271668934,False,2337731.327462456,45547.7974175768
2020-10-09,54062095,(2020 TE5),29.02,0.0041740243,0.0093334022,False,56896.318540508,43548.2711996544
2020-10-09,54065903,(2020 TV5),28.14,0.006259721,0.0139971617,False,904051.553399718,25670.4738702675
2020-10-09,54073353,(2020 UL),27.13,0.0099667824,0.022286403,False,1312451.599250177,44195.8745705609
2020-10-09,54131319,(2021 EB3),25.18,0.0244655496,0.0547066321,False,73638938.679825545,60443.080953565
